mu0 A1 A2 dim_unstable
10.83 -0.8497058314499201 -0.8497058314499201 1
10.84 -0.8500980335624042 -0.8500980335624042 1
10.85 -0.8504900548115383 -0.8504900548115383 1
10.86 -0.8508818954473057 -0.8508818954473057 1
10.87 -0.8512735557191158 -0.8512735557191158 1
10.88 -0.8516650358758034 -0.8516650358758034 1
10.89 -0.8520563361656317 -0.8520563361656317 1
10.9 -0.8524474568362947 -0.8524474568362947 1
10.91 -0.8528383981349184 -0.8528383981349184 1
10.92 -0.8532291603080616 -0.8532291603080616 1
10.93 -0.8536197436017203 -0.8536197436017203 1
10.94 -0.8540101482613268 -0.8540101482613268 1
10.95 -0.8544003745317531 -0.8544003745317531 1
10.96 -0.8547904226573124 -0.8547904226573124 1
10.97 -0.8551802928817603 -0.8551802928817603 1
10.98 -0.8555699854482975 -0.8555699854482975 1
10.99 -0.8559595005995708 -0.8559595005995708 1
11.0 -0.8563488385776753 -0.8563488385776753 1
11.01 -0.8567379996241559 -0.8567379996241559 1
11.02 -0.857126983980009 -0.857126983980009 1
11.03 -0.8575157918856849 -0.8575157918856849 1
11.04 -0.8579044235810886 -0.8579044235810886 1
11.05 -0.8582928793055822 -0.8582928793055822 1
11.06 -0.858681159297986 -0.858681159297986 1
11.07 -0.8590692637965812 -0.8590692637965812 1
11.08 -0.8594571930391104 -0.8594571930391104 1
11.09 -0.8598449472627803 -0.8598449472627803 1
11.1 -0.8602325267042626 -0.8602325267042626 1
11.11 -0.8606199315996966 -0.8606199315996966 1
11.12 -0.8610071621846901 -0.8610071621846901 1
11.13 -0.8613942186943213 -0.8613942186943213 1
11.14 -0.8617811013631401 -0.8617811013631401 1
11.15 -0.8621678104251708 -0.8621678104251708 1
11.16 -0.862554346113913 -0.862554346113913 1
11.17 -0.862940708662343 -0.862940708662343 1
11.18 -0.8633268983029159 -0.8633268983029159 1
11.19 -0.8637129152675674 -0.8637129152675674 1
11.2 -0.8640987597877147 -0.8640987597877147 1
11.21 -0.8644844320942588 -0.8644844320942588 1
11.22 -0.8648699324175861 -0.8648699324175861 1
11.23 -0.8652552609875693 -0.8652552609875693 1
11.24 -0.8656404180335697 -0.8656404180335697 1
11.25 -0.8660254037844387 -0.8660254037844387 1
11.26 -0.8664102184685188 -0.8664102184685188 1
11.27 -0.8667948623136464 -0.8667948623136464 1
11.28 -0.8671793355471519 -0.8671793355471519 1
11.29 -0.8675636383958624 -0.8675636383958624 1
11.3 -0.8679477710861024 -0.8679477710861024 1
11.31 -0.8683317338436964 -0.8683317338436964 1
11.32 -0.8687155268939694 -0.8687155268939694 1
11.33 -0.8690991504617487 -0.8690991504617487 1
11.34 -0.8694826047713663 -0.8694826047713663 1
11.35 -0.8698658900466593 -0.8698658900466593 1
11.36 -0.8702490065109717 -0.8702490065109717 1
11.37 -0.8706319543871567 -0.8706319543871567 1
11.38 -0.8710147338975769 -0.8710147338975769 1
11.39 -0.8713973452641071 -0.8713973452641071 1
11.4 -0.8717797887081348 -0.8717797887081348 1
11.41 -0.8721620644505622 -0.8721620644505622 1
11.42 -0.8725441727118081 -0.8725441727118081 1
11.43 -0.8729261137118077 -0.8729261137118077 1
11.44 -0.8733078876700168 -0.8733078876700168 1
11.45 -0.8736894948054104 -0.8736894948054104 1
11.46 -0.8740709353364864 -0.8740709353364864 1
11.47 -0.8744522094812653 -0.8744522094812653 1
11.48 -0.8748333174572933 -0.8748333174572933 1
11.49 -0.8752142594816426 -0.8752142594816426 1
11.5 -0.8755950357709132 -0.8755950357709132 1
11.51 -0.8759756465412342 -0.8759756465412342 1
11.52 -0.8763560920082657 -0.8763560920082657 1
11.53 -0.8767363723871997 -0.8767363723871997 1
11.54 -0.8771164878927618 -0.8771164878927618 1
11.55 -0.8774964387392122 -0.8774964387392122 1
11.56 -0.8778762251403478 -0.8778762251403478 1
11.57 -0.8782558473095032 -0.8782558473095032 1
11.58 -0.8786353054595518 -0.8786353054595518 1
11.59 -0.8790145998029081 -0.8790145998029081 1
11.6 -0.8793937305515279 -0.8793937305515279 1
11.61 -0.8797726979169108 -0.8797726979169108 1
11.62 -0.8801515021101007 -0.8801515021101007 1
11.63 -0.8805301433416879 -0.8805301433416879 1
11.64 -0.8809086218218097 -0.8809086218218097 1
11.65 -0.8812869377601523 -0.8812869377601523 1
11.66 -0.8816650913659525 -0.8816650913659525 1
11.67 -0.8820430828479979 -0.8820430828479979 1
11.68 -0.8824209124146292 -0.8824209124146292 1
11.69 -0.8827985802737414 -0.8827985802737414 1
11.7 -0.8831760866327847 -0.8831760866327847 1
11.71 -0.8835534316987664 -0.8835534316987664 1
11.72 -0.8839306156782519 -0.8839306156782519 1
11.73 -0.8843076387773657 -0.8843076387773657 1
11.74 -0.8846845012017938 -0.8846845012017938 1
11.75 -0.8850612031567836 -0.8850612031567836 1
11.76 -0.8854377448471463 -0.8854377448471463 1
11.77 -0.8858141264772574 -0.8858141264772574 1
11.78 -0.886190348251059 -0.886190348251059 1
11.79 -0.8865664103720601 -0.8865664103720601 1
11.8 -0.886942313043338 -0.886942313043338 1
11.81 -0.8873180564675405 -0.8873180564675405 1
11.82 -0.8876936408468858 -0.8876936408468858 1
11.83 -0.8880690663831652 -0.8880690663831652 1
11.84 -0.888444333277743 -0.888444333277743 1
11.85 -0.8888194417315589 -0.8888194417315589 1
11.86 -0.8891943919451284 -0.8891943919451284 1
11.87 -0.8895691841185447 -0.8895691841185447 1
11.88 -0.8899438184514796 -0.8899438184514796 1
11.89 -0.8903182951431846 -0.8903182951431846 1
11.9 -0.8906926143924925 -0.8906926143924925 1
11.91 -0.8910667763978186 -0.8910667763978186 1
11.92 -0.8914407813571615 -0.8914407813571615 1
11.93 -0.8918146294681049 -0.8918146294681049 1
11.94 -0.8921883209278184 -0.8921883209278184 1
11.95 -0.8925618559330589 -0.8925618559330589 1
11.96 -0.8929352346801718 -0.8929352346801718 1
11.97 -0.8933084573650919 -0.8933084573650919 1
11.98 -0.893681524183345 -0.893681524183345 1
11.99 -0.8940544353300494 -0.8940544353300494 1
12.0 -0.894427190999916 -0.894427190999916 1
12.01 -0.8947997913872503 -0.8947997913872503 1
12.02 -0.8951722366859537 -0.8951722366859537 1
12.03 -0.8955445270895245 -0.8955445270895245 1
12.04 -0.8959166627910581 -0.8959166627910581 1
12.05 -0.8962886439832501 -0.8962886439832501 1
12.06 -0.8966604708583958 -0.8966604708583958 1
12.07 -0.897032143608392 -0.897032143608392 1
12.08 -0.8974036624247381 -0.8974036624247381 1
12.09 -0.8977750274985377 -0.8977750274985377 1
12.1 -0.8981462390204986 -0.8981462390204986 1
12.11 -0.8985172971809353 -0.8985172971809353 1
12.12 -0.8988882021697692 -0.8988882021697692 1
12.13 -0.8992589541765301 -0.8992589541765301 1
12.14 -0.8996295533903571 -0.8996295533903571 1
12.15 -0.9 -0.9 1
12.16 -0.9003702941938204 -0.9003702941938204 1
12.17 -0.9007404361597925 -0.9007404361597925 1
12.18 -0.9011104260855048 -0.9011104260855048 1
12.19 -0.9014802641581603 -0.9014802641581603 1
12.2 -0.9018499505645788 -0.9018499505645788 1
12.21 -0.9022194854911968 -0.9022194854911968 1
12.22 -0.9025888691240695 -0.9025888691240695 1
12.23 -0.9029581016488712 -0.9029581016488712 1
12.24 -0.9033271832508972 -0.9033271832508972 1
12.25 -0.9036961141150639 -0.9036961141150639 1
12.26 -0.9040648944259109 -0.9040648944259109 1
12.27 -0.904433524367601 -0.904433524367601 1
12.28 -0.9048020041239225 -0.9048020041239225 1
12.29 -0.905170333878289 -0.905170333878289 1
12.3 -0.9055385138137416 -0.9055385138137416 1
12.31 -0.9059065441129491 -0.9059065441129491 1
12.32 -0.9062744249582095 -0.9062744249582095 1
12.33 -0.9066421565314509 -0.9066421565314509 1
12.34 -0.9070097390142328 -0.9070097390142328 1
12.35 -0.9073771725877466 -0.9073771725877466 1
12.36 -0.9077444574328174 -0.9077444574328174 1
12.37 -0.9081115937299042 -0.9081115937299042 1
12.38 -0.9084785816591019 -0.9084785816591019 1
12.39 -0.9088454214001411 -0.9088454214001411 1
12.4 -0.9092121131323904 -0.9092121131323904 1
12.41 -0.9095786570348566 -0.9095786570348566 1
12.42 -0.9099450532861861 -0.9099450532861861 1
12.43 -0.9103113020646655 -0.9103113020646655 1
12.44 -0.9106774035482232 -0.9106774035482232 1
12.45 -0.9110433579144299 -0.9110433579144299 1
12.46 -0.9114091653404999 -0.9114091653404999 1
12.47 -0.911774826003292 -0.911774826003292 1
12.48 -0.9121403400793103 -0.9121403400793103 1
12.49 -0.912505707744706 -0.912505707744706 1
12.5 -0.9128709291752769 -0.9128709291752769 1
12.51 -0.9132360045464699 -0.9132360045464699 1
12.52 -0.9136009340333812 -0.9136009340333812 1
12.53 -0.9139657178107575 -0.9139657178107575 1
12.54 -0.9143303560529968 -0.9143303560529968 1
12.55 -0.9146948489341497 -0.9146948489341497 1
12.56 -0.9150591966279195 -0.9150591966279195 1
12.57 -0.9154233993076647 -0.9154233993076647 1
12.58 -0.9157874571463985 -0.9157874571463985 1
12.59 -0.9161513703167906 -0.9161513703167906 1
12.6 -0.916515138991168 -0.916515138991168 1
12.61 -0.9168787633415153 -0.9168787633415153 1
12.62 -0.917242243539477 -0.917242243539477 1
12.63 -0.917605579756357 -0.917605579756357 1
12.64 -0.9179687721631205 -0.9179687721631205 1
12.65 -0.918331820930394 -0.918331820930394 1
12.66 -0.9186947262284682 -0.9186947262284682 1
12.67 -0.9190574882272962 -0.9190574882272962 1
12.68 -0.9194201070964966 -0.9194201070964966 1
12.69 -0.9197825830053535 -0.9197825830053535 1
12.7 -0.9201449161228173 -0.9201449161228173 1
12.71 -0.9205071066175065 -0.9205071066175065 1
12.72 -0.920869154657707 -0.920869154657707 1
12.73 -0.9212310604113753 -0.9212310604113753 1
12.74 -0.9215928240461366 -0.9215928240461366 1
12.75 -0.9219544457292888 -0.9219544457292888 1
12.76 -0.9223159256278007 -0.9223159256278007 1
12.77 -0.9226772639083144 -0.9226772639083144 1
12.78 -0.9230384607371461 -0.9230384607371461 1
12.79 -0.9233995162802863 -0.9233995162802863 1
12.8 -0.9237604307034012 -0.9237604307034012 1
12.81 -0.9241212041718337 -0.9241212041718337 1
12.82 -0.9244818368506039 -0.9244818368506039 1
12.83 -0.9248423289044102 -0.9248423289044102 1
12.84 -0.9252026804976302 -0.9252026804976302 1
12.85 -0.9255628917943214 -0.9255628917943214 1
12.86 -0.9259229629582221 -0.9259229629582221 1
12.87 -0.9262828941527528 -0.9262828941527528 1
12.88 -0.9266426855410163 -0.9266426855410163 1
12.89 -0.9270023372857986 -0.9270023372857986 1
12.9 -0.9273618495495703 -0.9273618495495703 1
12.91 -0.9277212224944876 -0.9277212224944876 1
12.92 -0.9280804562823923 -0.9280804562823923 1
12.93 -0.9284395510748128 -0.9284395510748128 1
12.94 -0.928798507032966 -0.928798507032966 1
12.95 -0.9291573243177569 -0.9291573243177569 1
12.96 -0.9295160030897801 -0.9295160030897801 1
12.97 -0.9298745435093203 -0.9298745435093203 1
12.98 -0.9302329457363534 -0.9302329457363534 1
12.99 -0.9305912099305473 -0.9305912099305473 1
13.0 -0.9309493362512627 -0.9309493362512627 1
13.01 -0.9313073248575539 -0.9313073248575539 1
13.02 -0.9316651759081692 -0.9316651759081692 1
13.03 -0.9320228895615529 -0.9320228895615529 1
13.04 -0.9323804659758447 -0.9323804659758447 1
13.05 -0.9327379053088815 -0.9327379053088815 1
13.06 -0.9330952077181978 -0.9330952077181978 1
13.07 -0.9334523733610266 -0.9334523733610266 1
13.08 -0.9338094023943001 -0.9338094023943001 1
13.09 -0.934166294974651 -0.934166294974651 1
13.1 -0.9345230512584125 -0.9345230512584125 1
13.11 -0.9348796714016194 -0.9348796714016194 1
13.12 -0.9352361555600096 -0.9352361555600096 1
13.13 -0.935592503889024 -0.935592503889024 1
13.14 -0.9359487165438073 -0.9359487165438073 1
13.15 -0.9363047936792093 -0.9363047936792093 1
13.16 -0.9366607354497857 -0.9366607354497857 1
13.17 -0.9370165420097983 -0.9370165420097983 1
13.18 -0.9373722135132162 -0.9373722135132162 1
13.19 -0.9377277501137169 -0.9377277501137169 1
13.2 -0.9380831519646858 -0.9380831519646858 1
13.21 -0.938438419219219 -0.938438419219219 1
13.22 -0.9387935520301219 -0.9387935520301219 1
13.23 -0.9391485505499116 -0.9391485505499116 1
13.24 -0.9395034149308169 -0.9395034149308169 1
13.25 -0.939858145324779 -0.939858145324779 1
13.26 -0.9402127418834527 -0.9402127418834527 1
13.27 -0.9405672047582069 -0.9405672047582069 1
13.28 -0.9409215341001254 -0.9409215341001254 1
13.29 -0.9412757300600074 -0.9412757300600074 1
13.3 -0.941629792788369 -0.941629792788369 1
13.31 -0.9419837224354428 -0.9419837224354428 1
13.32 -0.9423375191511797 -0.9423375191511797 1
13.33 -0.942691183085249 -0.942691183085249 1
13.34 -0.9430447143870396 -0.9430447143870396 1
13.35 -0.9433981132056604 -0.9433981132056604 1
13.36 -0.9437513796899407 -0.9437513796899407 1
13.37 -0.9441045139884319 -0.9441045139884319 1
13.38 -0.9444575162494077 -0.9444575162494077 1
13.39 -0.9448103866208641 -0.9448103866208641 1
13.4 -0.9451631252505217 -0.9451631252505217 1
13.41 -0.9455157322858251 -0.9455157322858251 1
13.42 -0.9458682078739441 -0.9458682078739441 1
13.43 -0.9462205521617745 -0.9462205521617745 1
13.44 -0.9465727652959386 -0.9465727652959386 1
13.45 -0.946924847422786 -0.946924847422786 1
13.46 -0.9472767986883947 -0.9472767986883947 1
13.47 -0.9476286192385708 -0.9476286192385708 1
13.48 -0.9479803092188502 -0.9479803092188502 1
13.49 -0.9483318687744988 -0.9483318687744988 1
13.5 -0.9486832980505138 -0.9486832980505138 1
13.51 -0.9490345971916233 -0.9490345971916233 1
13.52 -0.9493857663422879 -0.9493857663422879 1
13.53 -0.9497368056467013 -0.9497368056467013 1
13.54 -0.9500877152487903 -0.9500877152487903 1
13.55 -0.9504384952922168 -0.9504384952922168 1
13.56 -0.950789145920377 -0.950789145920377 1
13.57 -0.951139667276403 -0.951139667276403 1
13.58 -0.9514900595031633 -0.9514900595031633 1
13.59 -0.9518403227432635 -0.9518403227432635 1
13.6 -0.9521904571390467 -0.9521904571390467 1
13.61 -0.9525404628325944 -0.9525404628325944 1
13.62 -0.9528903399657277 -0.9528903399657277 1
13.63 -0.9532400886800065 -0.9532400886800065 1
13.64 -0.953589709116732 -0.953589709116732 1
13.65 -0.9539392014169457 -0.9539392014169457 1
13.66 -0.9542885657214314 -0.9542885657214314 1
13.67 -0.9546378021707151 -0.9546378021707151 1
13.68 -0.9549869109050657 -0.9549869109050657 1
13.69 -0.9553358920644962 -0.9553358920644962 1
13.7 -0.9556847457887634 -0.9556847457887634 1
13.71 -0.9560334722173696 -0.9560334722173696 1
13.72 -0.9563820714895626 -0.9563820714895626 1
13.73 -0.9567305437443363 -0.9567305437443363 1
13.74 -0.9570788891204319 -0.9570788891204319 1
13.75 -0.9574271077563381 -0.9574271077563381 1
13.76 -0.9577751997902918 -0.9577751997902918 1
13.77 -0.9581231653602786 -0.9581231653602786 1
13.78 -0.9584710046040342 -0.9584710046040342 1
13.79 -0.9588187176590439 -0.9588187176590439 1
13.8 -0.9591663046625439 -0.9591663046625439 1
13.81 -0.959513765751522 -0.959513765751522 1
13.82 -0.9598611010627179 -0.9598611010627179 1
13.83 -0.9602083107326244 -0.9602083107326244 1
13.84 -0.9605553948974866 -0.9605553948974866 1
13.85 -0.9609023536933049 -0.9609023536933049 1
13.86 -0.9612491872558332 -0.9612491872558332 1
13.87 -0.961595895720581 -0.961595895720581 1
13.88 -0.9619424792228137 -0.9619424792228137 1
13.89 -0.9622889378975528 -0.9622889378975528 1
13.9 -0.9626352718795768 -0.9626352718795768 1
13.91 -0.9629814813034223 -0.9629814813034223 1
13.92 -0.9633275663033837 -0.9633275663033837 1
13.93 -0.9636735270135144 -0.9636735270135144 1
13.94 -0.9640193635676274 -0.9640193635676274 1
13.95 -0.9643650760992954 -0.9643650760992954 1
13.96 -0.9647106647418524 -0.9647106647418524 1
13.97 -0.9650561296283928 -0.9650561296283928 1
13.98 -0.9654014708917736 -0.9654014708917736 1
13.99 -0.9657466886646139 -0.9657466886646139 1
14.0 -0.9660917830792959 -0.9660917830792959 1
14.01 -0.9664367542679655 -0.9664367542679655 1
14.02 -0.9667816023625329 -0.9667816023625329 1
14.03 -0.967126327494673 -0.967126327494673 1
14.04 -0.9674709297958259 -0.9674709297958259 1
14.05 -0.9678154093971983 -0.9678154093971983 1
14.06 -0.968159766429763 -0.968159766429763 1
14.07 -0.9685040010242602 -0.9685040010242602 1
14.08 -0.9688481133111974 -0.9688481133111974 1
14.09 -0.9691921034208508 -0.9691921034208508 1
14.1 -0.9695359714832658 -0.9695359714832658 1
14.11 -0.9698797176282564 -0.9698797176282564 1
14.12 -0.9702233419854076 -0.9702233419854076 1
14.13 -0.9705668446840743 -0.9705668446840743 1
14.14 -0.9709102258533827 -0.9709102258533827 1
14.15 -0.971253485622231 -0.971253485622231 1
14.16 -0.9715966241192896 -0.9715966241192896 1
14.17 -0.9719396414730015 -0.9719396414730015 1
14.18 -0.9722825378115835 -0.9722825378115835 1
14.19 -0.9726253132630263 -0.9726253132630263 1
14.2 -0.9729679679550949 -0.9729679679550949 1
14.21 -0.9733105020153299 -0.9733105020153299 1
14.22 -0.9736529155710468 -0.9736529155710468 1
14.23 -0.9739952087493381 -0.9739952087493381 1
14.24 -0.9743373816770725 -0.9743373816770725 1
14.25 -0.9746794344808963 -0.9746794344808963 1
14.26 -0.9750213672872337 -0.9750213672872337 1
14.27 -0.9753631802222869 -0.9753631802222869 1
14.28 -0.9757048734120375 -0.9757048734120375 1
14.29 -0.9760464469822462 -0.9760464469822462 1
14.3 -0.976387901058454 -0.976387901058454 1
14.31 -0.9767292357659824 -0.9767292357659824 1
14.32 -0.977070451229934 -0.977070451229934 1
14.33 -0.9774115475751928 -0.9774115475751928 1
14.34 -0.9777525249264253 -0.9777525249264253 1
14.35 -0.9780933834080806 -0.9780933834080806 1
14.36 -0.9784341231443909 -0.9784341231443909 1
14.37 -0.9787747442593724 -0.9787747442593724 1
14.38 -0.9791152468768254 -0.9791152468768254 1
14.39 -0.9794556311203348 -0.9794556311203348 1
14.4 -0.9797958971132713 -0.9797958971132713 1
14.41 -0.980136044978791 -0.980136044978791 1
14.42 -0.9804760748398369 -0.9804760748398369 1
14.43 -0.9808159868191383 -0.9808159868191383 1
14.44 -0.9811557810392123 -0.9811557810392123 1
14.45 -0.9814954576223638 -0.9814954576223638 1
14.46 -0.9818350166906862 -0.9818350166906862 1
14.47 -0.9821744583660618 -0.9821744583660618 1
14.48 -0.9825137827701622 -0.9825137827701622 1
14.49 -0.9828529900244491 -0.9828529900244491 1
14.5 -0.983192080250175 -0.983192080250175 1
14.51 -0.9835310535683829 -0.9835310535683829 1
14.52 -0.9838699100999074 -0.9838699100999074 1
14.53 -0.9842086499653753 -0.9842086499653753 1
14.54 -0.9845472732852055 -0.9845472732852055 1
14.55 -0.9848857801796105 -0.9848857801796105 1
14.56 -0.9852241707685956 -0.9852241707685956 1
14.57 -0.9855624451719603 -0.9855624451719603 1
14.58 -0.985900603509299 -0.985900603509299 1
14.59 -0.9862386459000005 -0.9862386459000005 1
14.6 -0.9865765724632495 -0.9865765724632495 1
14.61 -0.9869143833180262 -0.9869143833180262 1
14.62 -0.9872520785831077 -0.9872520785831077 1
14.63 -0.9875896583770678 -0.9875896583770678 1
14.64 -0.9879271228182775 -0.9879271228182775 1
14.65 -0.9882644720249062 -0.9882644720249062 1
14.66 -0.9886017061149214 -0.9886017061149214 1
14.67 -0.9889388252060893 -0.9889388252060893 1
14.68 -0.9892758294159757 -0.9892758294159757 1
14.69 -0.9896127188619462 -0.9896127188619462 1
14.7 -0.9899494936611665 -0.9899494936611665 1
14.71 -0.9902861539306034 -0.9902861539306034 1
14.72 -0.9906226997870246 -0.9906226997870246 1
14.73 -0.9909591313469996 -0.9909591313469996 1
14.74 -0.9912954487269003 -0.9912954487269003 1
14.75 -0.9916316520429012 -0.9916316520429012 1
14.76 -0.9919677414109795 -0.9919677414109795 1
14.77 -0.9923037169469168 -0.9923037169469168 1
14.78 -0.9926395787662978 -0.9926395787662978 1
14.79 -0.9929753269845126 -0.9929753269845126 1
14.8 -0.9933109617167559 -0.9933109617167559 1
14.81 -0.9936464830780277 -0.9936464830780277 1
14.82 -0.9939818911831342 -0.9939818911831342 1
14.83 -0.9943171861466876 -0.9943171861466876 1
14.84 -0.9946523680831074 -0.9946523680831074 1
14.85 -0.99498743710662 -0.99498743710662 1
14.86 -0.9953223933312595 -0.9953223933312595 1
14.87 -0.9956572368708688 -0.9956572368708688 1
14.88 -0.9959919678390986 -0.9959919678390986 1
14.89 -0.9963265863494093 -0.9963265863494093 1
14.9 -0.9966610925150703 -0.9966610925150703 1
14.91 -0.9969954864491615 -0.9969954864491615 1
14.92 -0.9973297682645729 -0.9973297682645729 1
14.93 -0.9976639380740056 -0.9976639380740056 1
14.94 -0.9979979959899719 -0.9979979959899719 1
14.95 -0.9983319421247958 -0.9983319421247958 1
14.96 -0.9986657765906136 -0.9986657765906136 1
14.97 -0.9989994994993742 -0.9989994994993742 1
14.98 -0.9993331109628394 -0.9993331109628394 1
14.99 -0.9996666110925848 -0.9996666110925848 1
15.0 -1.0 -1.0 1
15.01 -1.0003332777962886 -1.0003332777962886 1
15.02 -1.0006664445924691 -1.0006664445924691 1
15.03 -1.000999500499376 -1.000999500499376 1
15.04 -1.001332445627658 -1.001332445627658 1
15.05 -1.0016652800877812 -1.0016652800877812 1
15.06 -1.0019980039900278 -1.0019980039900278 1
15.07 -1.002330617444497 -1.002330617444497 1
15.08 -1.0026631205611052 -1.0026631205611052 1
15.09 -1.0029955134495867 -1.0029955134495867 1
15.1 -1.003327796219494 -1.003327796219494 1
15.11 -1.0036599689801986 -1.0036599689801986 1
15.12 -1.0039920318408906 -1.0039920318408906 1
15.13 -1.0043239849105798 -1.0043239849105798 1
15.14 -1.004655828298096 -1.004655828298096 1
15.15 -1.004987562112089 -1.004987562112089 1
15.16 -1.0053191864610298 -1.0053191864610298 1
15.17 -1.0056507014532101 -1.0056507014532101 1
15.18 -1.0059821071967432 -1.0059821071967432 1
15.19 -1.0063134037995651 -1.0063134037995651 1
15.2 -1.0066445913694333 -1.0066445913694333 1
15.21 -1.0069756700139285 -1.0069756700139285 1
15.22 -1.0073066398404544 -1.0073066398404544 1
15.23 -1.0076375009562384 -1.0076375009562384 1
15.24 -1.007968253468332 -1.007968253468332 1
15.25 -1.0082988974836116 -1.0082988974836116 1
15.26 -1.0086294331087773 -1.0086294331087773 1
15.27 -1.008959860450355 -1.008959860450355 1
15.28 -1.0092901796146967 -1.0092901796146967 1
15.29 -1.0096203907079795 -1.0096203907079795 1
15.3 -1.0099504938362078 -1.0099504938362078 1
15.31 -1.0102804891052122 -1.0102804891052122 1
15.32 -1.0106103766206507 -1.0106103766206507 1
15.33 -1.010940156488009 -1.010940156488009 1
15.34 -1.0112698288126007 -1.0112698288126007 1
15.35 -1.011599393699568 -1.011599393699568 1
15.36 -1.0119288512538813 -1.0119288512538813 1
15.37 -1.0122582015803412 -1.0122582015803412 1
15.38 -1.0125874447835768 -1.0125874447835768 1
15.39 -1.012916580968048 -1.012916580968048 1
15.4 -1.0132456102380443 -1.0132456102380443 1
15.41 -1.0135745326976864 -1.0135745326976864 1
15.42 -1.0139033484509261 -1.0139033484509261 1
15.43 -1.0142320576015464 -1.0142320576015464 1
15.44 -1.0145606602531627 -1.0145606602531627 1
15.45 -1.014889156509222 -1.014889156509222 1
15.46 -1.0152175464730044 -1.0152175464730044 1
15.47 -1.0155458302476228 -1.0155458302476228 1
15.48 -1.0158740079360236 -1.0158740079360236 1
15.49 -1.0162020796409867 -1.0162020796409867 1
15.5 -1.0165300454651272 -1.0165300454651272 1
15.51 -1.016857905510893 -1.016857905510893 1
15.52 -1.017185659880568 -1.017185659880568 1
15.53 -1.0175133086762715 -1.0175133086762715 1
15.54 -1.0178408519999578 -1.0178408519999578 1
15.55 -1.0181682899534177 -1.0181682899534177 1
15.56 -1.018495622638278 -1.018495622638278 1
15.57 -1.0188228501560024 -1.0188228501560024 1
15.58 -1.0191499726078919 -1.0191499726078919 1
15.59 -1.0194769900950846 -1.0194769900950846 1
15.6 -1.019803902718557 -1.019803902718557 1
15.61 -1.020130710579123 -1.020130710579123 1
15.62 -1.020457413777436 -1.020457413777436 1
15.63 -1.0207840124139878 -1.0207840124139878 1
15.64 -1.021110506589109 -1.021110506589109 1
15.65 -1.0214368964029708 -1.0214368964029708 1
15.66 -1.0217631819555841 -1.0217631819555841 1
15.67 -1.0220893633467998 -1.0220893633467998 1
15.68 -1.02241544067631 -1.02241544067631 1
15.69 -1.0227414140436477 -1.0227414140436477 1
15.7 -1.023067283548187 -1.023067283548187 1
15.71 -1.0233930492891445 -1.0233930492891445 1
15.72 -1.0237187113655781 -1.0237187113655781 1
15.73 -1.024044269876389 -1.024044269876389 1
15.74 -1.0243697249203205 -1.0243697249203205 1
15.75 -1.02469507659596 -1.02469507659596 1
15.76 -1.0250203250017371 -1.0250203250017371 1
15.77 -1.0253454702359266 -1.0253454702359266 1
15.78 -1.0256705123966467 -1.0256705123966467 1
15.79 -1.0259954515818608 -1.0259954515818608 1
15.8 -1.026320287889377 -1.026320287889377 1
15.81 -1.0266450214168479 -1.0266450214168479 1
15.82 -1.0269696522617728 -1.0269696522617728 1
15.83 -1.0272941805214966 -1.0272941805214966 1
15.84 -1.0276186062932102 -1.0276186062932102 1
15.85 -1.0279429296739517 -1.0279429296739517 1
15.86 -1.0282671507606052 -1.0282671507606052 1
15.87 -1.0285912696499033 -1.0285912696499033 1
15.88 -1.0289152864384252 -1.0289152864384252 1
15.89 -1.0292392012225988 -1.0292392012225988 1
15.9 -1.0295630140987 -1.0295630140987 1
15.91 -1.0298867251628534 -1.0298867251628534 1
15.92 -1.0302103345110325 -1.0302103345110325 1
15.93 -1.03053384223906 -1.03053384223906 1
15.94 -1.0308572484426088 -1.0308572484426088 1
15.95 -1.0311805532172014 -1.0311805532172014 1
15.96 -1.0315037566582101 -1.0315037566582101 1
15.97 -1.0318268588608588 -1.0318268588608588 1
15.98 -1.0321498599202217 -1.0321498599202217 1
15.99 -1.0324727599312244 -1.0324727599312244 1
16.0 -1.0327955589886446 -1.0327955589886446 1
16.01 -1.033118257187111 -1.033118257187111 1
16.02 -1.033440854621105 -1.033440854621105 1
16.03 -1.0337633513849611 -1.0337633513849611 1
16.04 -1.034085747572866 -1.034085747572866 1
16.05 -1.03440804327886 -1.03440804327886 1
16.06 -1.0347302385968367 -1.0347302385968367 1
16.07 -1.0350523336205437 -1.0350523336205437 1
16.08 -1.0353743284435828 -1.0353743284435828 1
16.09 -1.03569622315941 -1.03569622315941 1
16.1 -1.036018017861337 -1.036018017861337 1
16.11 -1.036339712642529 -1.036339712642529 1
16.12 -1.0366613075960087 -1.0366613075960087 1
16.13 -1.0369828028146528 -1.0369828028146528 1
16.14 -1.0373041983911953 -1.0373041983911953 1
16.15 -1.0376254944182253 -1.0376254944182253 1
16.16 -1.03794669098819 -1.03794669098819 1
16.17 -1.0382677881933928 -1.0382677881933928 1
16.18 -1.0385887861259944 -1.0385887861259944 1
16.19 -1.0389096848780135 -1.0389096848780135 1
16.2 -1.0392304845413265 -1.0392304845413265 1
16.21 -1.0395511852076678 -1.0395511852076678 1
16.22 -1.0398717869686307 -1.0398717869686307 1
16.23 -1.0401922899156675 -1.0401922899156675 1
16.24 -1.040512694140089 -1.040512694140089 1
16.25 -1.0408329997330663 -1.0408329997330663 1
16.26 -1.0411532067856297 -1.0411532067856297 1
