mu0 A1 A2 dim_unstable
3.69 1.1090536506409416 0.0 3
3.7 1.1105554165971787 0.0 3
3.71 1.112055154507485 0.0 3
3.72 1.1135528725660044 0.0 3
3.73 1.1150485789118487 0.0 3
3.74 1.116542281629615 0.0 3
3.75 1.118033988749895 0.0 3
3.76 1.1195237082497775 0.0 3
3.77 1.121011448053349 0.0 3
3.78 1.1224972160321824 0.0 3
3.79 1.1239810200058244 0.0 3
3.8 1.1254628677422756 0.0 3
3.81 1.1269427669584644 0.0 3
3.82 1.128420725320717 0.0 3
3.83 1.1298967504452195 0.0 3
3.84 1.131370849898476 0.0 3
3.85 1.132843031197762 0.0 3
3.86 1.1343133018115703 0.0 3
3.87 1.1357816691600546 0.0 3
3.88 1.1372481406154653 0.0 3
3.89 1.1387127235025816 0.0 3
3.9 1.140175425099138 0.0 3
3.91 1.1416362526362474 0.0 3
3.92 1.1430952132988164 0.0 3
3.93 1.1445523142259597 0.0 3
3.94 1.1460075625114057 0.0 3
3.95 1.1474609652039003 0.0 3
3.96 1.1489125293076057 0.0 3
3.97 1.1503622617824931 0.0 3
3.98 1.1518101695447331 0.0 3
3.99 1.1532562594670797 0.0 3
4.0 1.1547005383792515 0.0 3
4.01 1.1561430130683084 0.0 3
4.02 1.1575836902790224 0.0 3
4.03 1.1590225767142475 0.0 3
4.04 1.1604596790352808 0.0 3
4.05 1.161895003862225 0.0 3
4.06 1.163328557774343 0.0 3
4.07 1.16476034731041 0.0 3
4.08 1.1661903789690602 0.0 3
4.09 1.1676186592091329 0.0 3
4.1 1.169045194450012 0.0 3
4.11 1.1704699910719625 0.0 3
4.12 1.171893055416463 0.0 3
4.13 1.173314393786536 0.0 3
4.14 1.174734012447073 0.0 3
4.15 1.1761519176251567 0.0 3
4.16 1.1775681155103797 0.0 3
4.17 1.1789826122551597 0.0 3
4.18 1.1803954139750517 0.0 3
4.19 1.1818065267490558 0.0 3
4.2 1.1832159566199232 0.0 3
4.21 1.1846237095944574 0.0 3
4.22 1.186029791643813 0.0 3
4.23 1.1874342087037917 0.0 3
4.24 1.188836966675134 0.0 3
4.25 1.1902380714238083 0.0 3
4.26 1.1916375287812984 0.0 3
4.27 1.1930353445448854 0.0 3
4.28 1.1944315244779278 0.0 3
4.29 1.1958260743101399 0.0 3
4.3 1.1972189997378648 0.0 3
4.31 1.1986103064243467 0.0 3
4.32 1.2000000000000002 0.0 3
4.33 1.2013880860626733 0.0 3
4.34 1.2027745701779142 0.0 3
4.35 1.2041594578792296 0.0 3
4.36 1.2055427546683417 0.0 3
4.37 1.2069244660154448 0.0 3
4.38 1.2083045973594573 0.0 3
4.39 1.2096831541082702 0.0 3
4.4 1.2110601416389968 0.0 3
4.41 1.2124355652982142 0.0 3
4.42 1.2138094304022082 0.0 3
4.43 1.2151817422372122 0.0 3
4.44 1.216552506059644 0.0 3
4.45 1.2179217270963407 0.0 3
4.46 1.219289410544792 0.0 3
4.47 1.2206555615733703 0.0 3
4.48 1.2220201853215573 0.0 3
4.49 1.2233832869001713 0.0 3
4.5 1.224744871391589 0.0 3
